{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 169000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 1024000.0, 'time': 1485996576558.0, 'current_1': 37900.0, 'flight_mode': 0.0, 'mag_z': -10.5, 'mag_y': 9.8, 'mag_x': 75.9, 'current_2': 100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584655.0, 'current_1': 22500.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.5, 'mag_x': 75.60000000000001, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584731.0, 'current_1': 22700.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.9, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584808.0, 'current_1': 20100.0, 'flight_mode': 0.0, 'mag_z': -11.5, 'mag_y': 9.600000000000001, 'mag_x': 75.4, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584884.0, 'current_1': 21500.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.60000000000001, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584960.0, 'current_1': 22100.0, 'flight_mode': 0.0, 'mag_z': -11.5, 'mag_y': 9.200000000000001, 'mag_x': 75.9, 'current_2': 1700.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585036.0, 'current_1': 21600.0, 'flight_mode': 0.0, 'mag_z': -11.600000000000001, 'mag_y': 9.5, 'mag_x': 75.8, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585113.0, 'current_1': 20100.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.200000000000001, 'mag_x': 75.4, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585189.0, 'current_1': 21100.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 10.0, 'mag_x': 75.60000000000001, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585266.0, 'current_1': 19800.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.4, 'mag_x': 75.5, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585342.0, 'current_1': 21900.0, 'flight_mode': 0.0, 'mag_z': -11.3, 'mag_y': 9.700000000000001, 'mag_x': 75.60000000000001, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585419.0, 'current_1': 21100.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.60000000000001, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585495.0, 'current_1': 20200.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.8, 'mag_x': 75.7, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585571.0, 'current_1': 20700.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.9, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585648.0, 'current_1': 21400.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.700000000000001, 'mag_x': 75.4, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585724.0, 'current_1': 22700.0, 'flight_mode': 0.0, 'mag_z': -10.600000000000001, 'mag_y': 9.9, 'mag_x': 75.3, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585800.0, 'current_1': 20900.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.8, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585877.0, 'current_1': 20700.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.4, 'mag_x': 75.7, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996585953.0, 'current_1': 21300.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.4, 'mag_x': 75.5, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586029.0, 'current_1': 20600.0, 'flight_mode': 0.0, 'mag_z': -11.3, 'mag_y': 9.600000000000001, 'mag_x': 75.3, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586105.0, 'current_1': 20900.0, 'flight_mode': 0.0, 'mag_z': -11.3, 'mag_y': 9.8, 'mag_x': 75.8, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586182.0, 'current_1': 22200.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.8, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586258.0, 'current_1': 19600.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.3, 'mag_x': 75.4, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586336.0, 'current_1': 22800.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.60000000000001, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586412.0, 'current_1': 22300.0, 'flight_mode': 0.0, 'mag_z': -10.5, 'mag_y': 9.700000000000001, 'mag_x': 75.9, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586489.0, 'current_1': 22700.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.4, 'mag_x': 75.60000000000001, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586565.0, 'current_1': 21700.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.4, 'mag_x': 75.7, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586641.0, 'current_1': 22100.0, 'flight_mode': 0.0, 'mag_z': -11.3, 'mag_y': 9.8, 'mag_x': 75.4, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996586718.0, 'current_1': 21400.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.8, 'mag_x': 75.5, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996586794.0, 'current_1': 22200.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.700000000000001, 'mag_x': 75.3, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996586870.0, 'current_1': 14300.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.700000000000001, 'mag_x': 76.0, 'current_2': 1700.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996586946.0, 'current_1': 21000.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.9, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587023.0, 'current_1': 21500.0, 'flight_mode': 0.0, 'mag_z': -11.4, 'mag_y': 9.0, 'mag_x': 75.4, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587099.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.600000000000001, 'mag_x': 76.0, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587176.0, 'current_1': 20400.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.5, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587252.0, 'current_1': 21300.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.5, 'mag_x': 75.7, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587329.0, 'current_1': 15700.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 10.0, 'mag_x': 75.9, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587406.0, 'current_1': 18000.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.4, 'mag_x': 75.8, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587484.0, 'current_1': 20000.0, 'flight_mode': 0.0, 'mag_z': -11.4, 'mag_y': 10.0, 'mag_x': 75.60000000000001, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587562.0, 'current_1': 21300.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.700000000000001, 'mag_x': 75.60000000000001, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587639.0, 'current_1': 20400.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 10.100000000000001, 'mag_x': 75.4, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587715.0, 'current_1': 21000.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.9, 'mag_x': 75.5, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587791.0, 'current_1': 22100.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.3, 'mag_x': 75.60000000000001, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587867.0, 'current_1': 19700.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.8, 'mag_x': 75.8, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996587944.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.4, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588020.0, 'current_1': 21800.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.4, 'mag_x': 75.4, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588096.0, 'current_1': 22100.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.8, 'mag_x': 75.4, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588177.0, 'current_1': 22600.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.700000000000001, 'mag_x': 75.8, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588253.0, 'current_1': 20300.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.9, 'mag_x': 75.60000000000001, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588331.0, 'current_1': 22800.0, 'flight_mode': 0.0, 'mag_z': -10.600000000000001, 'mag_y': 10.0, 'mag_x': 75.60000000000001, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588408.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.200000000000001, 'mag_x': 75.4, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588484.0, 'current_1': 22000.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.5, 'mag_x': 75.60000000000001, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588560.0, 'current_1': 20900.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.9, 'mag_x': 75.9, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 166000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.3000000000001, 'volt_b2': 896000.0, 'time': 1485996588637.0, 'current_1': 21700.0, 'flight_mode': 0.0, 'mag_z': -11.5, 'mag_y': 9.4, 'mag_x': 75.8, 'current_2': 2200.0}
